reactionId	parameterId	parameterScale	lowerBound	upperBound	nominalValue	estimate
vC47	kvC47	2.36E-05
vC48	kC48_1	lin	0.008736111	0.008736111	0.008736111	0
vC48	kC48_2	lin	50	50	50	0
vC48	kC48_3	lin	10	10	10	0
vC49	kC49_1	lin	0.009444444	0.009444444	0.009444444	0
vC49	kC49_2	lin	10	10	10	0
vC50	kvC50	7.08E-06
vC51	kvC51	0.000590278
vC52	kC52_1	lin	0.4722222	0.4722222	0.4722222	0
vC52	kC52_2	lin	50	50	50	0
vC53	kC53_1	lin	0.04722222	0.04722222	0.04722222	0
vC53	kC53_2	lin	50	50	50	0
vC54	kC54_1	lin	2.361111	2.361111	2.361111	0
vC54	kC54_2	lin	10	10	10	0
vC54	kC54_3	lin	10	10	10	0
vC55	kvC55	4.72E-05
vC56	kC56_1	lin	0.03777778	0.03777778	0.03777778	0
vC56	kC56_2	lin	1	1	1	0
vC57	kC57_1	lin	0.5902778	0.5902778	0.5902778	0
vC57	kC57_2	lin	1	1	1	0
vC58	kvC58	0.000944444
vC59	kvC59	0
vC60	kvC60	0.000472222
vC61	kvC61	0
vC62	kC62_1	lin	0.4722222	0.4722222	0.4722222	0
vC62	kC62_2	lin	1	1	1	0
vC62	kC62_3	lin	0.01	0.01	0.01	0
vC62	kC62_4	lin	10	10	10	0
vC63	kC63_1	lin	0.01888889	0.01888889	0.01888889	0
vC63	kC63_2	lin	20	20	20	0
vC63	kC63_3	lin	10	10	10	0
vC64	kvC64	0.000708333
vC65	kvC65	0.000354167
vC66	kvC66	0
vC67	kC67_1	lin	1.18E-05	1.18E-05	1.18E-05	0
vC67	kC67_2	lin	50	50	50	0
vC68	kvC68	0.000472222
vC69	kC69_1	lin	0.02833333	0.02833333	0.02833333	0
vC69	kC69_2	lin	0.5	0.5	0.5	0
vC69	kC69_3	lin	20	20	20	0
vC69	kC69_4	lin	10	10	10	0
vC70	kvC70	2.36E-05
vC71	kC71_1	lin	0.009916667	0.009916667	0.009916667	0
vC71	kC71_2	lin	50	50	50	0
vC71	kC71_3	lin	10	10	10	0
vC72	kC72_1	lin	0.01841667	0.01841667	0.01841667	0
vC72	kC72_2	lin	10	10	10	0
vC73	kvC73	5.67E-06
vC74	kvC74	0.000944444
vC75	kvC75	0
vC76	kC76_1	lin	0.03777778	0.03777778	0.03777778	0
vC76	kC76_2	lin	10	10	10	0
vC77	kC77_1	lin	0.3305556	0.3305556	0.3305556	0
vC77	kC77_2	lin	10	10	10	0
vC78	kvC78	0.000661111
vC79	kvC79	0.000236111
vC80	kvC80	0
vC81	kC81_1	lin	0.4722222	0.4722222	0.4722222	0
vC81	kC81_2	lin	1	1	1	0
vC81	kC81_3	lin	0.01	0.01	0.01	0
vC81	kC81_4	lin	10	10	10	0
vC82	kC82_1	lin	0.02361111	0.02361111	0.02361111	0
vC82	kC82_2	lin	11	11	11	0
vC82	kC82_3	lin	10	10	10	0
vC83	kvC83	0.000944444
vC84	kvC84	0.000472222
vC85	kvC85	0
vC86	kC86_1	lin	0.005666667	0.005666667	0.005666667	0
vC86	kC86_2	lin	75	75	75	0
vC86	kC86_3	lin	10	10	10	0
vC87	kC87_1	lin	0.4722222	0.4722222	0.4722222	0
vC87	kC87_2	lin	10	10	10	0
vC88	kvC88	0.000472222
vC89	kvC89	0.000944444
vC90	kC90_1	lin	0.01888889	0.01888889	0.01888889	0
vC90	kC90_2	lin	50	50	50	0
vC90	kC90_3	lin	50	50	50	0
vC91	kC91_1	lin	0.04722222	0.04722222	0.04722222	0
vC91	kC91_2	lin	50	50	50	0
vC92	kvC92	2.36E-05
vC93	kvC93	0
vC94	kvC94	0
vC95	kvC95	0.000283333
vC96	kvC96	1.42E-06
vC97	kvC97	0.000236111
vC98	kvC98	1.89E-06
vC99	kvC99	0.000472222
vC100	kvC100	1.42E-06
vC101	kvC101	0.000590278
vC102	kvC102	1.13E-06
vC103	kvC103	0.000944444
vC104	kvC104	0.000289731
vA1	kvA1	0.00126483
vA2	kvA2	0.001
vA3	kvA3	1.00E-06
vA4	kvA4	0.003162075
vA5	kvA5	0.001
vA6	kvA6	0.003162075
vA7	kvA7	0.001
vA8	kvA8	1
vA9	kvA9	0.003162075
vA10	kvA10	0.001
vA11	kvA11	0.000316208
vA12	kvA12	0.001
vA13	kvA13	0.001
vA14	kvA14	3.16E-06
vA15	kvA15	0.001
vA16	kvA16	1
vA17	kvA17	9.49E-06
vA18	kvA18	0.001
vA19	kvA19	1
vA20	kvA20	0.00632415
vA21	kvA21	0.001
vA22	kvA22	0.1
vA23	kvA23	3.16E-05
vA24	kvA24	0.01
vA25	kvA25	1
vA26	kvA26	3.16E-06
vA27	kvA27	0.001
vA28	kvA28	0.0001
vA29	kvA29	0.003162075
vA30	kvA30	0.001
vA31	kvA31	0.000316208
vA32	kvA32	0.001
vA33	kvA33	1
vA34	kvA34	0.01
vA35	kvA35	0.01
vA36	kvA36	0.003162075
vA37	kvA37	0.001
vA38	kvA38	316.2075
vA39	kvA39	10
vA40	kvA40	0.003162075
vA41	kvA41	0.001
vA42	kvA42	316.2075
vA43	kvA43	10
vA44	kvA44	0.003162075
vA45	kvA45	0.001
vA46	kvA46	0.003162075
vA47	kvA47	0.001
vA48	kvA48	1
vA49	kvA49	0.00632415
vA50	kvA50	1
vA51	kvA51	0.1
vA52	kvA52	0.00632415
vA53	kvA53	1
vA54	kvA54	0.1
vA55	kvA55	0.01
vA56	kvA56	0.01
vA57	kvA57	0.001581038
vA58	kvA58	0.001
vA59	kvA59	1
vA60	kvA60	0.000158104
vA61	kvA61	0.001
vA62	kvA62	1.58E-05
vA63	kvA63	0.001
vA64	kvA64	0.0001
vA65	kvA65	0.01
vA66	kvA66	0.01
vA67	kvA67	0.00632415
vA68	kvA68	0.001
vA69	kvA69	0.02213453
vA70	kvA70	0.001
vA71	kvA71	0.003162075
vA72	kvA72	0.001
vA73	kvA73	0.003162075
vA74	kvA74	0.001
vA75	kvA75	0.003162075
vA76	kvA76	0.001
vA77	kvA77	1.58E-08
vA78	kvA78	0.001
vA79	kvA79	1
vA80	kvA80	0.003162075
vA81	kvA81	0.001
vA82	kvA82	0.01
vA83	kvA83	0.01
vA84	kvA84	0.01
vA85	kvA85	0.001
vA86	kvA86	0.1
vA87	kvA87	1.00E-09
vR1	kvR1	0.001
vR2	kvR2	0.001
vR3	kvR3	0.01
vR4	kvR4	0.001
vR5	kvR5	0.01
vR6	kvR6	0.01
vR7	kvR7	0.001
vR8	kvR8	0.02
vR9	kvR9	0.01
vR10	kvR10	0.01
vR11	kvR11	0.01
vR12	kvR12	0.001
vR13	kvR13	0.001
vR14	kvR14	0.01
vR15	kvR15	0.01
vR16	kvR16	0.01
vR17	kvR17	0.01
vR18	kvR18	0.01
vR19	kvR19	0.01
vR20	kvR20	0.01
vR21	kvR21	0.001
vR22	kvR22	0.01
vR23	kvR23	0.01
vR24	kvR24	0.01
vR25	kvR25	0.001
vR26	kvR26	0.001
vR27	kvR27	0.01
vR28	kvR28	0.01
vR29	kvR29	0.01
vR30	kvR30	0.01
vR31	kvR31	0.001
vR32	kvR32	0.01
vR33	kvR33	0.01
vR34	kvR34	0.01
vR35	kvR35	0.001
vR36	kvR36	0.02
vR37	kvR37	0.01
vR38	kvR38	0.01
vR39	kvR39	0.01
vR40	kvR40	0.01
vR41	kvR41	0.01
vR42	kvR42	0.01
vR43	kvR43	0.001
vR44	kvR44	0.01
vR45	kvR45	0.01
vR46	kvR46	0.01
vR47	kvR47	0.001
vR48	kvR48	0.001
vR49	kvR49	0.01
vR50	kvR50	0.01
vR51	kvR51	0.01
vR52	kvR52	0.01
vR53	kvR53	0.001
vR54	kvR54	0.01
vR55	kvR55	0.01
vR56	kvR56	0.01
vR57	kvR57	0.001
vR58	kvR58	0.01
vR59	kvR59	0.01
vR60	kvR60	0.01
vR61	kvR61	0.01
vR62	kvR62	0.01
vR63	kvR63	0.001
vR64	kvR64	0.02
vR65	kvR65	0.01
vR66	kvR66	0.01
vR67	kvR67	0.001
vR68	kvR68	0.1
vR69	kvR69	0.001
vR70	kvR70	0.1
vR71	kvR71	0.001
vR72	kvR72	0.1
vR73	kvR73	0.05
vR74	kvR74	0.0016
vR75	kvR75	0.01
vR76	kvR76	0.01
vR77	kvR77	0.05
vR78	kvR78	0.0032
vR79	kvR79	0.01
vR80	kvR80	0.01
vR81	kvR81	0.05
vR82	kvR82	0.05
vR83	kvR83	0.01
vR84	kvR84	0.0001
vR85	kvR85	2
vR86	kvR86	0.001
vR87	kvR87	0.001
vR88	kvR88	2.00E-05
vR89	kvR89	0.01
vR90	kvR90	0.001
vR91	kvR91	0.004
vR92	kvR92	0.001
vR93	kvR93	0.001
vR94	kvR94	0.01
vR95	kvR95	0.01
vR96	kvR96	0
vR97	kvR97	0.01
vR98	kvR98	0
vR99	kvR99	0.1
vR100	kvR100	1
vR101	kvR101	0.1
vR102	kvR102	1
vR103	kvR103	0.1
vR104	kvR104	1
vR105	kvR105	0.001
vR106	kvR106	1
vR107	kvR107	0.001
vR108	kvR108	1
vR109	kvR109	0.001
vR110	kvR110	1
vR111	kvR111	0.001
vR112	kvR112	1
vR113	kvR113	0.001
vR114	kvR114	1
vR115	kvR115	0.001
vR116	kvR116	1
vR117	kvR117	0.001
vR118	kvR118	1
vR119	kvR119	0.001
vR120	kvR120	1
vR121	kvR121	0.001
vR122	kvR122	1
vR123	kvR123	0.002
vR124	kvR124	0.001
vR125	kvR125	0.001
vR126	kvR126	0.001
vR127	kvR127	0.001
vR128	kvR128	0.001
vR129	kvR129	0.001
vR130	kvR130	0.001
vR131	kvR131	0.001
vR132	kvR132	0.001
vR133	kvR133	0.001
vR134	kvR134	0.001
vR135	kvR135	0.001
vR136	kvR136	0.001
vR137	kvR137	0.001
vR138	kvR138	0.001
vR139	kvR139	0.002
vR140	kvR140	0.001
vR141	kvR141	0.002
vR142	kvR142	0.001
vR143	kvR143	0.001
vR144	kvR144	1
vR145	kvR145	0.1
vR146	kvR146	0.0016
vR147	kvR147	0.001
vR148	kvR148	1
vR149	kvR149	0.002
vR150	kvR150	2.00E-05
vR151	kvR151	0.000347
vR152	kvR152	3.12E-05
vR153	kvR153	0.000347
vR154	kvR154	0.0031
vR155	kvR155	9.80E-05
vR156	kvR156	0.0031
vR157	kvR157	5.58E-06
vR158	kvR158	0.01
vRP1_1	kvRP1_1	1
vRP1_2	kvRP1_2	1
vRP1_3	kvRP1_3	1
vRP1_4	kvRP1_4	1
vRP1_5	kvRP1_5	1
vRP1_6	kvRP1_6	1
vRP1_7	kvRP1_7	1
vRP1_8	kvRP1_8	1
vRP1_9	kvRP1_9	1
vRP1_10	kvRP1_10	1
vRP1_11	kvRP1_11	1
vRP1_12	kvRP1_12	1
vRP1_13	kvRP1_13	1
vRP1_14	kvRP1_14	1
vRP1_15	kvRP1_15	1
vRP1_16	kvRP1_16	1
vRP1_17	kvRP1_17	1
vRP1_18	kvRP1_18	1
vRP1_19	kvRP1_19	1
vRP1_20	kvRP1_20	1
vRP1_21	kvRP1_21	1
vRP1_22	kvRP1_22	1
vRP1_23	kvRP1_23	1
vRP1_24	kvRP1_24	1
vRP1_25	kvRP1_25	1
vRP1_26	kvRP1_26	1
vRP1_27	kvRP1_27	1
vRP1_28	kvRP1_28	1
vRP1_29	kvRP1_29	1
vRP2_1	kvRP2_1	1
vRP2_2	kvRP2_2	1
vRP2_3	kvRP2_3	1
vRP2_4	kvRP2_4	1
vRP2_5	kvRP2_5	1
vRP2_6	kvRP2_6	1
vRP2_7	kvRP2_7	1
vRP2_8	kvRP2_8	1
vRP2_9	kvRP2_9	1
vRP2_10	kvRP2_10	1
vRP2_11	kvRP2_11	1
vRP2_12	kvRP2_12	1
vRP2_13	kvRP2_13	1
vRP2_14	kvRP2_14	1
vRP2_15	kvRP2_15	1
vRP2_16	kvRP2_16	1
vRP2_17	kvRP2_17	1
vRP2_18	kvRP2_18	1
vRP2_19	kvRP2_19	1
vRP2_20	kvRP2_20	1
vRP2_21	kvRP2_21	1
vRP2_22	kvRP2_22	1
vRP2_23	kvRP2_23	1
vRP2_24	kvRP2_24	1
vRP2_25	kvRP2_25	1
vRP2_26	kvRP2_26	1
vRP2_27	kvRP2_27	1
vRP2_28	kvRP2_28	1
vRP2_29	kvRP2_29	1
vRP3_1	kvRP3_1	0.001
vRP3_2	kvRP3_2	0.001
vRP3_3	kvRP3_3	0.001
vRP3_4	kvRP3_4	0.001
vRP3_5	kvRP3_5	0.001
vRP3_6	kvRP3_6	0.001
vRP3_7	kvRP3_7	0.001
vRP3_8	kvRP3_8	0.001
vRP3_9	kvRP3_9	0.001
vRP3_10	kvRP3_10	0.001
vRP3_11	kvRP3_11	0.001
vRP3_12	kvRP3_12	0.001
vRP3_13	kvRP3_13	0.001
vRP3_14	kvRP3_14	0.001
vRP3_15	kvRP3_15	0.001
vRP3_16	kvRP3_16	0.001
vRP3_17	kvRP3_17	0.001
vRP3_18	kvRP3_18	0.001
vRP3_19	kvRP3_19	0.001
vRP3_20	kvRP3_20	0.001
vRP3_21	kvRP3_21	0.001
vRP3_22	kvRP3_22	0.001
vRP3_23	kvRP3_23	0.001
vRP3_24	kvRP3_24	0.001
vRP3_25	kvRP3_25	0.001
vRP3_26	kvRP3_26	0.001
vRP3_27	kvRP3_27	0.001
vRP3_28	kvRP3_28	0.001
vRP3_29	kvRP3_29	0.001
vRP4_1	kvRP4_1	0.001
vRP4_2	kvRP4_2	0.001
vRP4_3	kvRP4_3	0.001
vRP4_4	kvRP4_4	0.001
vRP4_5	kvRP4_5	0.001
vRP4_6	kvRP4_6	0.001
vRP4_7	kvRP4_7	0.001
vRP4_8	kvRP4_8	0.001
vRP4_9	kvRP4_9	0.001
vRP4_10	kvRP4_10	0.001
vRP4_11	kvRP4_11	0.001
vRP4_12	kvRP4_12	0.001
vRP4_13	kvRP4_13	0.001
vRP4_14	kvRP4_14	0.001
vRP4_15	kvRP4_15	0.001
vRP4_16	kvRP4_16	0.001
vRP4_17	kvRP4_17	0.001
vRP4_18	kvRP4_18	0.001
vRP4_19	kvRP4_19	0.001
vRP4_20	kvRP4_20	0.001
vRP4_21	kvRP4_21	0.001
vRP4_22	kvRP4_22	0.001
vRP4_23	kvRP4_23	0.001
vRP4_24	kvRP4_24	0.001
vRP4_25	kvRP4_25	0.001
vRP4_26	kvRP4_26	0.001
vRP4_27	kvRP4_27	0.001
vRP4_28	kvRP4_28	0.001
vRP4_29	kvRP4_29	0.001
vRP5_1	kRP51_1	lin	0.001667	0.001667	0.001667	0
vRP5_1	kRP51_2	lin	2	2	2	0
vRP5_1	kRP51_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_2	kRP52_1	lin	0.001667	0.001667	0.001667	0
vRP5_2	kRP52_2	lin	2	2	2	0
vRP5_2	kRP52_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_3	kRP53_1	lin	0.004667	0.004667	0.004667	0
vRP5_3	kRP53_2	lin	2	2	2	0
vRP5_3	kRP53_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_4	kRP54_1	lin	0.004667	0.004667	0.004667	0
vRP5_4	kRP54_2	lin	2	2	2	0
vRP5_4	kRP54_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_5	kRP55_1	lin	0.001667	0.001667	0.001667	0
vRP5_5	kRP55_2	lin	2	2	2	0
vRP5_5	kRP55_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_6	kRP56_1	lin	0.001667	0.001667	0.001667	0
vRP5_6	kRP56_2	lin	2	2	2	0
vRP5_6	kRP56_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_7	kRP57_1	lin	0.001667	0.001667	0.001667	0
vRP5_7	kRP57_2	lin	2	2	2	0
vRP5_7	kRP57_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_8	kRP58_1	lin	0.001667	0.001667	0.001667	0
vRP5_8	kRP58_2	lin	2	2	2	0
vRP5_8	kRP58_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_9	kRP59_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_9	kRP59_2	lin	2	2	2	0
vRP5_9	kRP59_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_10	kRP510_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_10	kRP510_2	lin	2	2	2	0
vRP5_10	kRP510_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_11	kRP511_1	lin	0.001667	0.001667	0.001667	0
vRP5_11	kRP511_2	lin	2	2	2	0
vRP5_11	kRP511_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_12	kRP512_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_12	kRP512_2	lin	2	2	2	0
vRP5_12	kRP512_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_13	kRP513_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_13	kRP513_2	lin	2	2	2	0
vRP5_13	kRP513_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_14	kRP514_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_14	kRP514_2	lin	2	2	2	0
vRP5_14	kRP514_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_15	kRP515_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_15	kRP515_2	lin	2	2	2	0
vRP5_15	kRP515_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_16	kRP516_1	lin	0.001667	0.001667	0.001667	0
vRP5_16	kRP516_2	lin	2	2	2	0
vRP5_16	kRP516_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_17	kRP517_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_17	kRP517_2	lin	2	2	2	0
vRP5_17	kRP517_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_18	kRP518_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_18	kRP518_2	lin	2	2	2	0
vRP5_18	kRP518_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_19	kRP519_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_19	kRP519_2	lin	2	2	2	0
vRP5_19	kRP519_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_20	kRP520_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_20	kRP520_2	lin	2	2	2	0
vRP5_20	kRP520_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_21	kRP521_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_21	kRP521_2	lin	2	2	2	0
vRP5_21	kRP521_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_22	kRP522_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_22	kRP522_2	lin	2	2	2	0
vRP5_22	kRP522_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_23	kRP523_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_23	kRP523_2	lin	2	2	2	0
vRP5_23	kRP523_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_24	kRP524_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_24	kRP524_2	lin	2	2	2	0
vRP5_24	kRP524_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_25	kRP525_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_25	kRP525_2	lin	2	2	2	0
vRP5_25	kRP525_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_26	kRP526_1	lin	7.93E-05	7.93E-05	7.93E-05	0
vRP5_26	kRP526_2	lin	2	2	2	0
vRP5_26	kRP526_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_27	kRP527_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_27	kRP527_2	lin	2	2	2	0
vRP5_27	kRP527_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_28	kRP528_1	lin	7.93E-05	7.93E-05	7.93E-05	0
vRP5_28	kRP528_2	lin	2	2	2	0
vRP5_28	kRP528_3	lin	0.00016667	0.00016667	0.00016667	0
vRP5_29	kRP529_1	lin	0.00016667	0.00016667	0.00016667	0
vRP5_29	kRP529_2	lin	2	2	2	0
vRP5_29	kRP529_3	lin	0.00016667	0.00016667	0.00016667	0
vRP6_1	kvRP6_1	1
vRP6_2	kvRP6_2	1
vRP6_3	kvRP6_3	1
vRP6_4	kvRP6_4	1
vRP6_5	kvRP6_5	1
vRP6_6	kvRP6_6	1
vRP6_7	kvRP6_7	1
vRP6_8	kvRP6_8	1
vRP6_9	kvRP6_9	1
vRP6_10	kvRP6_10	1
vRP6_11	kvRP6_11	1
vRP6_12	kvRP6_12	1
vRP6_13	kvRP6_13	1
vRP6_14	kvRP6_14	1
vRP6_15	kvRP6_15	1
vRP6_16	kvRP6_16	1
vRP6_17	kvRP6_17	1
vRP6_18	kvRP6_18	1
vRP6_19	kvRP6_19	1
vRP6_20	kvRP6_20	1
vRP6_21	kvRP6_21	1
vRP6_22	kvRP6_22	1
vRP6_23	kvRP6_23	1
vRP6_24	kvRP6_24	1
vRP6_25	kvRP6_25	1
vRP6_26	kvRP6_26	1
vRP6_27	kvRP6_27	1
vRP6_28	kvRP6_28	1
vRP6_29	kvRP6_29	1
vRP7_1	kvRP7_1	1
vRP7_2	kvRP7_2	1
vRP7_3	kvRP7_3	1
vRP7_4	kvRP7_4	1
vRP7_5	kvRP7_5	1
vRP7_6	kvRP7_6	1
vRP7_7	kvRP7_7	1
vRP7_8	kvRP7_8	1
vRP7_9	kvRP7_9	1
vRP7_10	kvRP7_10	1
vRP7_11	kvRP7_11	1
vRP7_12	kvRP7_12	1
vRP7_13	kvRP7_13	1
vRP7_14	kvRP7_14	1
vRP7_15	kvRP7_15	1
vRP7_16	kvRP7_16	1
vRP7_17	kvRP7_17	1
vRP7_18	kvRP7_18	1
vRP7_19	kvRP7_19	1
vRP7_20	kvRP7_20	1
vRP7_21	kvRP7_21	1
vRP7_22	kvRP7_22	1
vRP7_23	kvRP7_23	1
vRP7_24	kvRP7_24	1
vRP7_25	kvRP7_25	1
vRP7_26	kvRP7_26	1
vRP7_27	kvRP7_27	1
vRP7_28	kvRP7_28	1
vRP7_29	kvRP7_29	1
vRP8_1	kvRP8_1	0.00085205
vRP8_2	kvRP8_2	0.00085205
vRP8_3	kvRP8_3	0.00083711
vRP8_4	kvRP8_4	0.00083711
vRP8_5	kvRP8_5	0.00085205
vRP8_6	kvRP8_6	0.00085205
vRP8_7	kvRP8_7	0.00085205
vRP8_8	kvRP8_8	0.00085205
vRP8_9	kvRP8_9	0.0014
vRP8_10	kvRP8_10	0.0014
vRP8_11	kvRP8_11	0.00085205
vRP8_12	kvRP8_12	0.0014
vRP8_13	kvRP8_13	0.0014
vRP8_14	kvRP8_14	0.0014
vRP8_15	kvRP8_15	0.0014
vRP8_16	kvRP8_16	0.00085205
vRP8_17	kvRP8_17	0.0014
vRP8_18	kvRP8_18	0.0014
vRP8_19	kvRP8_19	0.0014
vRP8_20	kvRP8_20	0.0014
vRP8_21	kvRP8_21	0.0014
vRP8_22	kvRP8_22	0.0014
vRP8_23	kvRP8_23	0.0014
vRP8_24	kvRP8_24	0.0014
vRP8_25	kvRP8_25	0.0014
vRP8_26	kvRP8_26	7.70E-07
vRP8_27	kvRP8_27	3.20E-05
vRP8_28	kvRP8_28	7.70E-07
vRP8_29	kvRP8_29	3.20E-05
vRP9_1	kvRP9_1	0.009
vRP9_2	kvRP9_2	0.01
vRP9_3	kvRP9_3	0.01
vRP9_4	kvRP9_4	0.01
vRP9_5	kvRP9_5	0.008
vRP9_6	kvRP9_6	0.008
vRP9_7	kvRP9_7	0.011
vRP9_8	kvRP9_8	0.011
vRP9_9	kvRP9_9	0.007
vRP9_10	kvRP9_10	0.008
vRP9_11	kvRP9_11	0.008
vRP9_12	kvRP9_12	0.009
vRP9_13	kvRP9_13	0.009
vRP9_14	kvRP9_14	0.01
vRP9_15	kvRP9_15	0.011
vRP9_16	kvRP9_16	0.011
vRP9_17	kvRP9_17	0.009
vRP9_18	kvRP9_18	0.012
vRP9_19	kvRP9_19	0.012
vRP9_20	kvRP9_20	0.002
vRP9_21	kvRP9_21	0.002
vRP9_22	kvRP9_22	0.001
vRP9_23	kvRP9_23	0.001
vRP9_24	kvRP9_24	0.008
vRP9_25	kvRP9_25	0.008
vRP9_26	kvRP9_26	0.005
vRP9_27	kvRP9_27	0.007
vRP9_28	kvRP9_28	0.005
vRP9_29	kvRP9_29	0.007
vRP10_1	kvRP10_1	2.6
vRP10_2	kvRP10_2	2.6
vRP10_3	kvRP10_3	2.6
vRP10_4	kvRP10_4	2.6
vRP10_5	kvRP10_5	2.6
vRP10_6	kvRP10_6	2.6
vRP10_7	kvRP10_7	2.6
vRP10_8	kvRP10_8	2.6
vRP10_9	kvRP10_9	2.6
vRP10_10	kvRP10_10	2.6
vRP10_11	kvRP10_11	2.6
vRP10_12	kvRP10_12	2.6
vRP10_13	kvRP10_13	2.6
vRP10_14	kvRP10_14	2.6
vRP10_15	kvRP10_15	2.6
vRP10_16	kvRP10_16	2.6
vRP10_17	kvRP10_17	2.6
vRP10_18	kvRP10_18	2.6
vRP10_19	kvRP10_19	2.6
vRP10_20	kvRP10_20	2.6
vRP10_21	kvRP10_21	2.6
vRP10_22	kvRP10_22	2.6
vRP10_23	kvRP10_23	2.6
vRP10_24	kvRP10_24	2.6
vRP10_25	kvRP10_25	2.6
vRP10_26	kvRP10_26	2.6
vRP10_27	kvRP10_27	2.6
vRP10_28	kvRP10_28	2.6
vRP10_29	kvRP10_29	2.6
vRP11_1	kvRP11_1	0.009
vRP11_2	kvRP11_2	0.01
vRP11_3	kvRP11_3	0.01
vRP11_4	kvRP11_4	0.01
vRP11_5	kvRP11_5	0.008
vRP11_6	kvRP11_6	0.008
vRP11_7	kvRP11_7	0.011
vRP11_8	kvRP11_8	0.011
vRP11_9	kvRP11_9	0.007
vRP11_10	kvRP11_10	0.008
vRP11_11	kvRP11_11	0.008
vRP11_12	kvRP11_12	0.009
vRP11_13	kvRP11_13	0.009
vRP11_14	kvRP11_14	0.01
vRP11_15	kvRP11_15	0.011
vRP11_16	kvRP11_16	0.011
vRP11_17	kvRP11_17	0.009
vRP11_18	kvRP11_18	0.012
vRP11_19	kvRP11_19	0.012
vRP11_20	kvRP11_20	0.002
vRP11_21	kvRP11_21	0.002
vRP11_22	kvRP11_22	0.001
vRP11_23	kvRP11_23	0.001
vRP11_24	kvRP11_24	0.008
vRP11_25	kvRP11_25	0.008
vRP11_26	kvRP11_26	0.005
vRP11_27	kvRP11_27	0.007
vRP11_28	kvRP11_28	0.005
vRP11_29	kvRP11_29	0.007
vRP12_1	kvRP12_1	2.6
vRP12_2	kvRP12_2	2.6
vRP12_3	kvRP12_3	2.6
vRP12_4	kvRP12_4	2.6
vRP12_5	kvRP12_5	2.6
vRP12_6	kvRP12_6	2.6
vRP12_7	kvRP12_7	2.6
vRP12_8	kvRP12_8	2.6
vRP12_9	kvRP12_9	2.6
vRP12_10	kvRP12_10	2.6
vRP12_11	kvRP12_11	2.6
vRP12_12	kvRP12_12	2.6
vRP12_13	kvRP12_13	2.6
vRP12_14	kvRP12_14	2.6
vRP12_15	kvRP12_15	2.6
vRP12_16	kvRP12_16	2.6
vRP12_17	kvRP12_17	2.6
vRP12_18	kvRP12_18	2.6
vRP12_19	kvRP12_19	2.6
vRP12_20	kvRP12_20	2.6
vRP12_21	kvRP12_21	2.6
vRP12_22	kvRP12_22	2.6
vRP12_23	kvRP12_23	2.6
vRP12_24	kvRP12_24	2.6
vRP12_25	kvRP12_25	2.6
vRP12_26	kvRP12_26	2.6
vRP12_27	kvRP12_27	2.6
vRP12_28	kvRP12_28	2.6
vRP12_29	kvRP12_29	2.6
vRP13_1	kvRP13_1	0.004
vRP13_2	kvRP13_2	0.004
vRP13_3	kvRP13_3	0.004
